Documento de compras;Item;Centro;Recebimto.concluído;Ano doc.material;Ctg.de histórico de pedido;Doc.material;Item doc.material;Criado por;Referência;Tipo de movimento;Data de lançamento;Quantidade;UM pedido;Qtd.em UPP;Unid.prç.pedido;Montante em MI;Moeda interna;Montante;Moeda;Texto breve;Valor compensação EM/EF em moeda interna;Estq.bloq.EM UMP;Qtd.EM/EstqBlq.UMPP;Exercício documento referência;Documento referência;Item doc.referência;Valor da fatura;Material;Estorno EM apesar EF;Quantidade;Tipo de operação;Data do documento;Data de entrada;Cód.débito/crédito;Código de imposto;Ctg.doc.compras;EM/EF valor compensação em ME;Valor fatura em ME
4500873666;70;2621;;2025;Q;5501356884;4;RPA08CPG;45034;;18/07/2025;104,349;M2;104,349;M2;1.312,71;BRL;1.312,71;BRL;GRAMA NATURAL ESMERALDA 0,4X0,625M;1.312,71;0;0;2025;5002434234;4;1.312,71;502779;;0,000;2;16/07/2025;18/07/2025;S;C0;F;1.312,71;1.312,71
4500873666;70;2621;;2025;Q;5501356885;3;RPA08CPG;45035;;18/07/2025;36,194;M2;36,194;M2;455,32;BRL;455,32;BRL;GRAMA NATURAL ESMERALDA 0,4X0,625M;455,32;0;0;2025;5002434211;3;455,32;502779;;0,000;2;16/07/2025;18/07/2025;S;C0;F;455,32;455,32
4500873942;10;2641;;2025;Q;5501350247;2;IAREGO;1156;;02/07/2025;216.134,100;PEÇ;216.134,100;PEÇ;216.134,10;BRL;216.134,10;BRL;Outros Serviços de Manutenção;216.134,10;0,000;0,000;2025;5002427044;1;216.134,10;400055;;0,000;2;13/06/2025;02/07/2025;S;S1;F;216.134,10;216.134,10
4500873942;10;2641;;2025;Q;5501356752;1;RPA08CPG;1163;;17/07/2025;216.134,100;PEÇ;216.134,100;PEÇ;216.134,10;BRL;216.134,10;BRL;Outros Serviços de Manutenção;216.134,10;0,000;0,000;2025;5002434009;1;216.134,10;400055;;0,000;2;16/07/2025;17/07/2025;S;S1;F;216.134,10;216.134,10
4500873942;10;2641;;2025;Q;5501368030;1;RPA08CPG;1164;;20/08/2025;151.293,870;PEÇ;151.293,870;PEÇ;151.293,87;BRL;151.293,87;BRL;Outros Serviços de Manutenção;151.293,87;0,000;0,000;2025;5002445452;1;151.293,87;400055;;0,000;2;18/08/2025;20/08/2025;S;S1;F;151.293,87;151.293,87
4500874247;10;2661;;2025;Q;5501312498;2;RPA08CPG;574;;20/03/2025;97.001,580;PEÇ;97.001,580;PEÇ;93.461,02;BRL;93.461,02;BRL;FATURAMENTO DIRETO;93.461,02;0,000;0,000;2025;5002388515;2;93.461,02;504350;;0,000;2;10/03/2025;20/03/2025;S;R1;F;93.461,02;93.461,02
4500874249;10;2661;;2025;Q;5501312699;2;RPA08CPG;2542;;20/03/2025;119.015,830;PEÇ;119.015,830;PEÇ;114.671,75;BRL;114.671,75;BRL;FATURAMENTO DIRETO;114.671,75;0,000;0,000;2025;5002388783;2;114.671,75;504350;;0,000;2;07/03/2025;20/03/2025;S;R1;F;114.671,75;114.671,75
4500874249;10;2661;;2025;Q;5501325730;1;RPA08CPG;2564;;25/04/2025;6.382,980;PEÇ;6.382,980;PEÇ;6.150,00;BRL;6.150,00;BRL;FATURAMENTO DIRETO;6.150,00;0,000;0,000;2025;5002403035;1;6.150,00;504350;;0,000;2;23/04/2025;25/04/2025;S;R1;F;6.150,00;6.150,00
4500874249;10;2661;;2025;Q;5501377888;1;RPA08CPG;2632;;16/09/2025;63.829,790;PEÇ;63.829,790;PEÇ;61.500,00;BRL;61.500,00;BRL;FATURAMENTO DIRETO;61.500,00;0,000;0,000;2025;5002455687;1;61.500,00;504350;;0,000;2;08/09/2025;16/09/2025;S;R1;F;61.500,00;61.500,00
4500874560;10;3621;;2025;Q;5501316917;1;RPA08CPG;68645;;03/04/2025;190.746,440;PEÇ;190.746,440;PEÇ;173.102,39;BRL;173.102,39;BRL;FATURAMENTO DIRETO;173.102,39;0,000;0,000;2025;5002392946;1;173.102,39;504350;;0,000;2;20/03/2025;03/04/2025;S;R2;F;173.102,39;173.102,39
4500874832;10;2661;;2025;Q;5501325439;1;RPA08CPG;70663;;24/04/2025;237.690,660;PEÇ;237.690,660;PEÇ;215.704,27;BRL;215.704,27;BRL;FATURAMENTO DIRETO;215.704,27;0,000;0,000;2025;5002402503;1;215.704,27;504350;;0,000;2;16/04/2025;24/04/2025;S;R2;F;215.704,27;215.704,27
4500874832;10;2661;;2025;Q;5501325442;1;RPA08CPG;70684;;24/04/2025;105.802,300;PEÇ;105.802,300;PEÇ;96.015,59;BRL;96.015,59;BRL;FATURAMENTO DIRETO;96.015,59;0,000;0,000;2025;5002402295;1;96.015,59;504350;;0,000;2;17/04/2025;24/04/2025;S;R2;F;96.015,59;96.015,59
4500874832;10;2661;;2025;Q;5501328468;1;RPA08CPG;70737;;06/05/2025;47.400,000;PEÇ;47.400,000;PEÇ;43.015,50;BRL;43.015,50;BRL;FATURAMENTO DIRETO;43.015,50;0,000;0,000;2025;5002404795;1;43.015,50;504350;;0,000;2;24/04/2025;06/05/2025;S;R2;F;43.015,50;43.015,50
4500875160;10;3621;;2025;Q;5501322328;1;RPA08CPG;30173;;15/04/2025;246.365,960;PEÇ;246.365,960;PEÇ;223.577,11;BRL;223.577,11;BRL;FATURAMENTO DIRETO;223.577,11;0,000;0,000;2025;5002398397;1;223.577,11;504350;;0,000;2;10/04/2025;15/04/2025;S;R2;F;223.577,11;223.577,11
4500875160;10;3621;;2025;Q;5501372510;1;RPA08CPG;32866;;01/09/2025;83.750,010;PEÇ;83.750,010;PEÇ;76.003,14;BRL;76.003,14;BRL;FATURAMENTO DIRETO;76.003,14;0,000;0,000;2025;5002450257;1;76.003,14;504350;;0,000;2;24/07/2025;02/09/2025;S;R2;F;76.003,14;76.003,14
4500875254;10;2651;;2025;Q;5501322789;1;RPA08CPG;2363;;16/04/2025;421,940;PEÇ;421,940;PEÇ;421,94;BRL;421,94;BRL;Menor Aprendiz;421,94;0,000;0,000;2025;5002398906;1;421,94;400049;;0,000;2;15/04/2025;16/04/2025;S;S1;F;421,94;421,94
4500875254;10;2651;;2025;Q;5501322910;1;RPA08CPG;2362;;16/04/2025;1.601,200;PEÇ;1.601,200;PEÇ;1.601,20;BRL;1.601,20;BRL;Menor Aprendiz;1.601,20;0,000;0,000;2025;5002398993;1;1.601,20;400049;;0,000;2;15/04/2025;16/04/2025;S;S1;F;1.601,20;1.601,20
4500875254;10;2651;;2025;Q;5501323349;1;RPA08CPG;2374;;17/04/2025;421,940;PEÇ;421,940;PEÇ;421,94;BRL;421,94;BRL;Menor Aprendiz;421,94;0,000;0,000;2025;5002399387;1;421,94;400049;;0,000;2;16/04/2025;17/04/2025;S;S1;F;421,94;421,94
4500875254;10;2651;;2025;Q;5501324006;1;RPA08CPG;2373;;22/04/2025;1.601,200;PEÇ;1.601,200;PEÇ;1.601,20;BRL;1.601,20;BRL;Menor Aprendiz;1.601,20;0,000;0,000;2025;5002399418;1;1.601,20;400049;;0,000;2;16/04/2025;22/04/2025;S;S1;F;1.601,20;1.601,20
4500875254;10;2651;;2025;Q;5501343498;1;RPA08CPG;2529;;13/06/2025;421,940;PEÇ;421,940;PEÇ;421,94;BRL;421,94;BRL;Menor Aprendiz;421,94;0,000;0,000;2025;5002420688;1;421,94;400049;;0,000;2;11/06/2025;13/06/2025;S;S1;F;421,94;421,94
4500875254;10;2651;;2025;Q;5501343510;1;RPA08CPG;2528;;13/06/2025;421,940;PEÇ;421,940;PEÇ;421,94;BRL;421,94;BRL;Menor Aprendiz;421,94;0,000;0,000;2025;5002420689;1;421,94;400049;;0,000;2;11/06/2025;13/06/2025;S;S1;F;421,94;421,94
4500875254;10;2651;;2025;Q;5501343511;1;RPA08CPG;2530;;13/06/2025;1.601,200;PEÇ;1.601,200;PEÇ;1.601,20;BRL;1.601,20;BRL;Menor Aprendiz;1.601,20;0,000;0,000;2025;5002420711;1;1.601,20;400049;;0,000;2;11/06/2025;13/06/2025;S;S1;F;1.601,20;1.601,20
4500875254;10;2651;;2025;Q;5501343669;1;RPA08CPG;2532;;13/06/2025;1.227,590;PEÇ;1.227,590;PEÇ;1.227,59;BRL;1.227,59;BRL;Menor Aprendiz;1.227,59;0,000;0,000;2025;5002420830;1;1.227,59;400049;;0,000;2;11/06/2025;13/06/2025;S;S1;F;1.227,59;1.227,59
4500875254;10;2651;;2025;Q;5501355875;1;RPA08CPG;2608;;15/07/2025;112,520;PEÇ;112,520;PEÇ;112,52;BRL;112,52;BRL;Menor Aprendiz;112,52;0,000;0,000;2025;5002433156;1;112,52;400049;;0,000;2;11/07/2025;15/07/2025;S;S1;F;112,52;112,52
4500875254;10;2651;;2025;Q;5501355876;1;RPA08CPG;2609;;15/07/2025;647,150;PEÇ;647,150;PEÇ;647,15;BRL;647,15;BRL;Menor Aprendiz;647,15;0,000;0,000;2025;5002433159;1;647,15;400049;;0,000;2;11/07/2025;15/07/2025;S;S1;F;647,15;647,15
4500875254;10;2651;;2025;Q;5501368162;1;RPA08CPG;2683;;20/08/2025;222,000;PEÇ;222,000;PEÇ;222,00;BRL;222,00;BRL;Menor Aprendiz;222,00;0,000;0,000;2025;5002445760;1;222,00;400049;;0,000;2;18/08/2025;20/08/2025;S;S1;F;222,00;222,00
4500875254;10;2651;;2025;Q;5501368164;1;RPA08CPG;2684;;20/08/2025;1.149,610;PEÇ;1.149,610;PEÇ;1.149,61;BRL;1.149,61;BRL;Menor Aprendiz;1.149,61;0,000;0,000;2025;5002445711;1;1.149,61;400049;;0,000;2;18/08/2025;20/08/2025;S;S1;F;1.149,61;1.149,61
4500875254;10;2651;;2025;Q;5501378214;1;RPA08CPG;2745;;16/09/2025;1.640,930;PEÇ;1.640,930;PEÇ;1.640,93;BRL;1.640,93;BRL;Menor Aprendiz;1.640,93;0,000;0,000;2025;5002456281;1;1.640,93;400049;;0,000;2;11/09/2025;16/09/2025;S;S1;F;1.640,93;1.640,93
4500875254;10;2651;;2025;Q;5501378215;1;RPA08CPG;2746;;16/09/2025;492,200;PEÇ;492,200;PEÇ;492,20;BRL;492,20;BRL;Menor Aprendiz;492,20;0,000;0,000;2025;5002456280;1;492,20;400049;;0,000;2;11/09/2025;16/09/2025;S;S1;F;492,20;492,20
4500875254;20;2651;;2025;Q;5501322810;1;RPA08CPG;2364;;16/04/2025;603,900;PEÇ;603,900;PEÇ;603,90;BRL;603,90;BRL;Estagiários;603,90;0,000;0,000;2025;5002398903;1;603,90;400270;;0,000;2;15/04/2025;16/04/2025;S;S1;F;603,90;603,90
4500875254;20;2651;;2025;Q;5501329534;1;RPA08CPG;2388;;08/05/2025;701,200;PEÇ;701,200;PEÇ;701,20;BRL;701,20;BRL;Estagiários;701,20;0,000;0,000;2025;5002406131;1;701,20;400270;;0,000;2;06/05/2025;08/05/2025;S;S1;F;701,20;701,20
4500875254;20;2651;;2025;Q;5501343497;1;RPA08CPG;2531;;13/06/2025;795,140;PEÇ;795,140;PEÇ;795,14;BRL;795,14;BRL;Estagiários;795,14;0,000;0,000;2025;5002420720;1;795,14;400270;;0,000;2;11/06/2025;13/06/2025;S;S1;F;795,14;795,14
4500875254;20;2651;;2025;Q;5501343670;1;RPA08CPG;2533;;13/06/2025;704,550;PEÇ;704,550;PEÇ;704,55;BRL;704,55;BRL;Estagiários;704,55;0,000;0,000;2025;5002420832;1;704,55;400270;;0,000;2;11/06/2025;13/06/2025;S;S1;F;704,55;704,55
4500875254;20;2651;;2025;Q;5501355874;1;RPA08CPG;2607;;15/07/2025;805,200;PEÇ;805,200;PEÇ;805,20;BRL;805,20;BRL;Estagiários;805,20;0,000;0,000;2025;5002433158;1;805,20;400270;;0,000;2;11/07/2025;15/07/2025;S;S1;F;805,20;805,20
4500875254;20;2651;;2025;Q;5501368160;1;RPA08CPG;2682;;20/08/2025;829,040;PEÇ;829,040;PEÇ;829,04;BRL;829,04;BRL;Estagiários;829,04;0,000;0,000;2025;5002445687;1;829,04;400270;;0,000;2;18/08/2025;20/08/2025;S;S1;F;829,04;829,04
4500875254;20;2651;;2025;Q;5501378216;1;RPA08CPG;2747;;16/09/2025;829,040;PEÇ;829,040;PEÇ;829,04;BRL;829,04;BRL;Estagiários;829,04;0,000;0,000;2025;5002456261;1;829,04;400270;;0,000;2;11/09/2025;16/09/2025;S;S1;F;829,04;829,04
4500876500;10;3621;;2025;Q;5501336919;1;RPA08CPG;27940;;27/05/2025;312,500;UN;312,500;UN;312,50;BRL;312,50;BRL;Honorários Advocatícios;312,50;0,000;0,000;2025;5002413081;1;312,50;400520;;0,000;2;21/05/2025;27/05/2025;S;S1;F;312,50;312,50
4500876500;10;3621;;2025;Q;5501336940;1;RPA08CPG;27939;;27/05/2025;625,000;UN;625,000;UN;625,00;BRL;625,00;BRL;Honorários Advocatícios;625,00;0,000;0,000;2025;5002413085;1;625,00;400520;;0,000;2;21/05/2025;27/05/2025;S;S1;F;625,00;625,00
4500876500;10;3621;;2025;Q;5501359615;1;RPA08CPG;28459;;24/07/2025;312,500;UN;312,500;UN;312,50;BRL;312,50;BRL;Honorários Advocatícios;312,50;0,000;0,000;2025;5002436668;1;312,50;400520;;0,000;2;11/07/2025;24/07/2025;S;S1;F;312,50;312,50
4500876973;10;3621;;2025;Q;5501324856;1;RPA08CPG;43827;;24/04/2025;1.480,460;M2;1.480,460;M2;18.624,19;BRL;18.624,19;BRL;GRAMA NATURAL ESMERALDA 0,4X0,625M;18.624,19;0;0;2025;5002401865;1;18.624,19;502779;;0,000;2;17/04/2025;24/04/2025;S;C0;F;18.624,19;18.624,19
4500876973;10;3621;;2025;Q;5501335869;1;RPA08CPG;44257;;24/05/2025;833,715;M2;833,715;M2;10.488,13;BRL;10.488,13;BRL;GRAMA NATURAL ESMERALDA 0,4X0,625M;10.488,13;0;0;2025;5002413033;1;10.488,13;502779;;0,000;2;20/05/2025;24/05/2025;S;C0;F;10.488,13;10.488,13
4500876973;10;3621;;2025;Q;5501349911;1;RPA08CPG;44653;;02/07/2025;700,505;M2;700,505;M2;8.812,35;BRL;8.812,35;BRL;GRAMA NATURAL ESMERALDA 0,4X0,625M;8.812,35;0;0;2025;5002427314;1;8.812,35;502779;;0,000;2;17/06/2025;02/07/2025;S;C0;F;8.812,35;8.812,35
4500879130;20;2621;;2025;Q;5501335643;2;IAREGO;6179;;23/05/2025;7.501,230;PEÇ;7.501,230;PEÇ;7.501,23;BRL;7.501,23;BRL;FATURAMENTO DIRETO;7.501,23;0,000;0,000;2025;5002411255;2;7.501,23;504350;;0,000;2;17/05/2025;23/05/2025;S;S1;F;7.501,23;7.501,23
4500879130;20;2621;;2025;Q;5501343892;1;IAREGO;6253;;16/06/2025;3.040,280;PEÇ;3.040,280;PEÇ;3.040,28;BRL;3.040,28;BRL;FATURAMENTO DIRETO;3.040,28;0,000;0,000;2025;5002420371;1;3.040,28;504350;;0,000;2;11/06/2025;16/06/2025;S;S1;F;3.040,28;3.040,28
4500879130;20;2621;;2025;Q;5501344635;1;IAREGO;6270;;17/06/2025;3.973,200;PEÇ;3.973,200;PEÇ;3.973,20;BRL;3.973,20;BRL;FATURAMENTO DIRETO;3.973,20;0,000;0,000;2025;5002421502;1;3.973,20;504350;;0,000;2;13/06/2025;17/06/2025;S;S1;F;3.973,20;3.973,20
4500879130;20;2621;;2025;Q;5501356171;1;IAREGO;6327;;16/07/2025;5.443,200;PEÇ;5.443,200;PEÇ;5.443,20;BRL;5.443,20;BRL;FATURAMENTO DIRETO;5.443,20;0,000;0,000;2025;5002433183;1;5.443,20;504350;;0,000;2;03/07/2025;16/07/2025;S;S1;F;5.443,20;5.443,20
4500879130;20;2621;;2025;Q;5501356696;1;IAREGO;6357;;17/07/2025;5.896,800;PEÇ;5.896,800;PEÇ;5.896,80;BRL;5.896,80;BRL;FATURAMENTO DIRETO;5.896,80;0,000;0,000;2025;5002433798;1;5.896,80;504350;;0,000;2;15/07/2025;17/07/2025;S;S1;F;5.896,80;5.896,80
4500879130;30;2621;;2025;Q;5501356694;2;IAREGO;6358;;17/07/2025;11.696,120;PEÇ;11.696,120;PEÇ;11.696,12;BRL;11.696,12;BRL;FATURAMENTO DIRETO;11.696,12;0,000;0,000;2025;5002433797;2;11.696,12;504350;;0,000;2;15/07/2025;17/07/2025;S;S1;F;11.696,12;11.696,12
4500879130;30;2621;;2025;Q;5501364030;1;IAREGO;6415;;07/08/2025;11.861,540;PEÇ;11.861,540;PEÇ;11.861,54;BRL;11.861,54;BRL;FATURAMENTO DIRETO;11.861,54;0,000;0,000;2025;5002441287;1;11.861,54;504350;;0,000;2;04/08/2025;07/08/2025;S;S1;F;11.861,54;11.861,54
4500879130;30;2621;;2025;Q;5501364031;1;IAREGO;6412;;07/08/2025;14.272,300;PEÇ;14.272,300;PEÇ;14.272,30;BRL;14.272,30;BRL;FATURAMENTO DIRETO;14.272,30;0,000;0,000;2025;5002441348;1;14.272,30;504350;;0,000;2;04/08/2025;07/08/2025;S;S1;F;14.272,30;14.272,30
4500879130;30;2621;;2025;Q;5501370867;1;IAREGO;6468;;25/08/2025;10.514,570;PEÇ;10.514,570;PEÇ;10.514,57;BRL;10.514,57;BRL;FATURAMENTO DIRETO;10.514,57;0,000;0,000;2025;5002446900;1;10.514,57;504350;;0,000;2;19/08/2025;25/08/2025;S;S1;F;10.514,57;10.514,57
4500879140;10;2621;;2025;Q;5501337934;2;RPA08CPG;251827;;02/06/2025;551.893,320;PEÇ;551.893,320;PEÇ;551.893,32;BRL;551.893,32;BRL;FATURAMENTO DIRETO;551.893,32;0,000;0,000;2025;5002415009;2;551.893,32;504350;;0,000;2;29/05/2025;02/06/2025;S;C0;F;551.893,32;551.893,32
4500879140;10;2621;;2025;Q;5501339390;1;RPA08CPG;251024;;05/06/2025;20.000,000;PEÇ;20.000,000;PEÇ;20.000,00;BRL;20.000,00;BRL;FATURAMENTO DIRETO;20.000,00;0,000;0,000;2025;5002416555;1;20.000,00;504350;;0,000;2;15/05/2025;05/06/2025;S;C0;F;20.000,00;20.000,00
4500879140;10;2621;;2025;Q;5501356486;1;RPA08CPG;254660;;17/07/2025;1.000.000,000;PEÇ;1.000.000,000;PEÇ;1.000.000,00;BRL;1.000.000,00;BRL;FATURAMENTO DIRETO;1.000.000,00;0,000;0,000;2025;5002433764;1;1.000.000,00;504350;;0,000;2;15/07/2025;17/07/2025;S;C0;F;1.000.000,00;1.000.000,00
4500879140;10;2621;;2025;Q;5501375406;1;RPA08CPG;258152;;09/09/2025;32.000,000;PEÇ;32.000,000;PEÇ;32.000,00;BRL;32.000,00;BRL;FATURAMENTO DIRETO;32.000,00;0,000;0,000;2025;5002453140;1;32.000,00;504350;;0,000;2;01/09/2025;09/09/2025;S;C0;F;32.000,00;32.000,00
4500879154;10;2621;;2025;Q;5501341139;1;RPA08CPG;495;;10/06/2025;11.351,100;PEÇ;11.351,100;PEÇ;11.351,10;BRL;11.351,10;BRL;FATURAMENTO DIRETO;11.351,10;0,000;0,000;2025;5002418740;1;11.351,10;504350;;0,000;2;04/06/2025;10/06/2025;S;C0;F;11.351,10;11.351,10
4500879154;10;2621;;2025;Q;5501356444;1;RPA08CPG;514;;17/07/2025;11.800,000;PEÇ;11.800,000;PEÇ;11.800,00;BRL;11.800,00;BRL;FATURAMENTO DIRETO;11.800,00;0,000;0,000;2025;5002433735;1;11.800,00;504350;;0,000;2;15/07/2025;17/07/2025;S;C0;F;11.800,00;11.800,00
4500879154;10;2621;;2025;Q;5501358593;1;RPA08CPG;518;;22/07/2025;24.468,400;PEÇ;24.468,400;PEÇ;24.468,40;BRL;24.468,40;BRL;FATURAMENTO DIRETO;24.468,40;0,000;0,000;2025;5002436099;1;24.468,40;504350;;0,000;2;18/07/2025;22/07/2025;S;C0;F;24.468,40;24.468,40
4500879154;10;2621;;2025;Q;5501364803;1;RPA08CPG;531;;08/08/2025;17.537,500;PEÇ;17.537,500;PEÇ;17.537,50;BRL;17.537,50;BRL;FATURAMENTO DIRETO;17.537,50;0,000;0,000;2025;5002442161;1;17.537,50;504350;;0,000;2;06/08/2025;08/08/2025;S;C0;F;17.537,50;17.537,50
4500879154;10;2621;;2025;Q;5501367001;1;RPA08CPG;533;;15/08/2025;5.737,500;PEÇ;5.737,500;PEÇ;5.737,50;BRL;5.737,50;BRL;FATURAMENTO DIRETO;5.737,50;0,000;0,000;2025;5002444253;1;5.737,50;504350;;0,000;2;07/08/2025;15/08/2025;S;C0;F;5.737,50;5.737,50
4500879154;10;2621;;2025;Q;5501367875;1;RPA08CPG;538;;19/08/2025;5.900,000;PEÇ;5.900,000;PEÇ;5.900,00;BRL;5.900,00;BRL;FATURAMENTO DIRETO;5.900,00;0,000;0,000;2025;5002445270;1;5.900,00;504350;;0,000;2;14/08/2025;19/08/2025;S;C0;F;5.900,00;5.900,00
4500879154;10;2621;;2025;Q;5501373941;1;RPA08CPG;544;;04/09/2025;11.800,000;PEÇ;11.800,000;PEÇ;11.800,00;BRL;11.800,00;BRL;FATURAMENTO DIRETO;11.800,00;0,000;0,000;2025;5002451597;1;11.800,00;504350;;0,000;2;01/09/2025;04/09/2025;S;C0;F;11.800,00;11.800,00
4500879154;10;2621;;2025;Q;5501378130;1;RPA08CPG;555;;16/09/2025;6.900,000;PEÇ;6.900,000;PEÇ;6.900,00;BRL;6.900,00;BRL;FATURAMENTO DIRETO;6.900,00;0,000;0,000;2025;5002456053;1;6.900,00;504350;;0,000;2;11/09/2025;16/09/2025;S;C0;F;6.900,00;6.900,00
4500879163;10;2621;;2025;Q;5501356274;1;RPA08CPG;1617170;;16/07/2025;23.280,400;PEÇ;23.280,400;PEÇ;23.280,40;BRL;23.280,40;BRL;FATURAMENTO DIRETO;23.280,40;0,000;0,000;2025;5002433678;1;23.280,40;504350;;0,000;2;05/07/2025;16/07/2025;S;C0;F;23.280,40;23.280,40
4500879163;10;2621;;2025;Q;5501356426;2;RPA08CPG;1616661;;17/07/2025;9.156,600;PEÇ;9.156,600;PEÇ;9.156,60;BRL;9.156,60;BRL;FATURAMENTO DIRETO;9.156,60;0,000;0,000;2025;5002433699;2;9.156,60;504350;;0,000;2;03/07/2025;17/07/2025;S;C0;F;9.156,60;9.156,60
4500879163;10;2621;;2025;Q;5501356440;1;RPA08CPG;1617288;;17/07/2025;24.153,600;PEÇ;24.153,600;PEÇ;24.153,60;BRL;24.153,60;BRL;FATURAMENTO DIRETO;24.153,60;0,000;0,000;2025;5002433674;1;24.153,60;504350;;0,000;2;07/07/2025;17/07/2025;S;C0;F;24.153,60;24.153,60
4500879163;10;2621;;2025;Q;5501356481;1;RPA08CPG;1618033;;17/07/2025;23.650,400;PEÇ;23.650,400;PEÇ;23.650,40;BRL;23.650,40;BRL;FATURAMENTO DIRETO;23.650,40;0,000;0,000;2025;5002433750;1;23.650,40;504350;;0,000;2;11/07/2025;17/07/2025;S;C0;F;23.650,40;23.650,40
4500879163;10;2621;;2025;Q;5501356482;1;RPA08CPG;1618081;;17/07/2025;23.088,000;PEÇ;23.088,000;PEÇ;23.088,00;BRL;23.088,00;BRL;FATURAMENTO DIRETO;23.088,00;0,000;0,000;2025;5002433751;1;23.088,00;504350;;0,000;2;11/07/2025;17/07/2025;S;C0;F;23.088,00;23.088,00
4500879163;10;2621;;2025;Q;5501356483;1;RPA08CPG;1617851;;17/07/2025;23.398,800;PEÇ;23.398,800;PEÇ;23.398,80;BRL;23.398,80;BRL;FATURAMENTO DIRETO;23.398,80;0,000;0,000;2025;5002433748;1;23.398,80;504350;;0,000;2;10/07/2025;17/07/2025;S;C0;F;23.398,80;23.398,80
4500879163;10;2621;;2025;Q;5501356484;1;RPA08CPG;1617832;;17/07/2025;24.064,800;PEÇ;24.064,800;PEÇ;24.064,80;BRL;24.064,80;BRL;FATURAMENTO DIRETO;24.064,80;0,000;0,000;2025;5002433749;1;24.064,80;504350;;0,000;2;10/07/2025;17/07/2025;S;C0;F;24.064,80;24.064,80
4500879163;10;2621;;2025;Q;5501356485;1;RPA08CPG;1617864;;17/07/2025;22.732,800;PEÇ;22.732,800;PEÇ;22.732,80;BRL;22.732,80;BRL;FATURAMENTO DIRETO;22.732,80;0,000;0,000;2025;5002433752;1;22.732,80;504350;;0,000;2;10/07/2025;17/07/2025;S;C0;F;22.732,80;22.732,80
4500879163;10;2621;;2025;Q;5501357949;1;IAREGO;1618177;;21/07/2025;24.612,400;PEÇ;24.612,400;PEÇ;24.612,40;BRL;24.612,40;BRL;FATURAMENTO DIRETO;24.612,40;0,000;0,000;2025;5002434708;1;24.612,40;504350;;0,000;2;12/07/2025;21/07/2025;S;C0;F;24.612,40;24.612,40
4500879163;10;2621;;2025;Q;5501360014;1;RPA08CPG;1618707;;24/07/2025;23.176,800;PEÇ;23.176,800;PEÇ;23.176,80;BRL;23.176,80;BRL;FATURAMENTO DIRETO;23.176,80;0,000;0,000;2025;5002437488;1;23.176,80;504350;;0,000;2;15/07/2025;24/07/2025;S;C0;F;23.176,80;23.176,80
4500879163;10;2621;;2025;Q;5501360015;1;RPA08CPG;1619267;;24/07/2025;24.627,200;PEÇ;24.627,200;PEÇ;24.627,20;BRL;24.627,20;BRL;FATURAMENTO DIRETO;24.627,20;0,000;0,000;2025;5002437406;1;24.627,20;504350;;0,000;2;17/07/2025;24/07/2025;S;C0;F;24.627,20;24.627,20
4500879163;10;2621;;2025;Q;5501360016;1;RPA08CPG;1619305;;24/07/2025;23.384,000;PEÇ;23.384,000;PEÇ;23.384,00;BRL;23.384,00;BRL;FATURAMENTO DIRETO;23.384,00;0,000;0,000;2025;5002437456;1;23.384,00;504350;;0,000;2;17/07/2025;24/07/2025;S;C0;F;23.384,00;23.384,00
4500879163;10;2621;;2025;Q;5501360017;1;RPA08CPG;1619627;;24/07/2025;23.043,600;PEÇ;23.043,600;PEÇ;23.043,60;BRL;23.043,60;BRL;FATURAMENTO DIRETO;23.043,60;0,000;0,000;2025;5002437475;1;23.043,60;504350;;0,000;2;18/07/2025;24/07/2025;S;C0;F;23.043,60;23.043,60
4500879163;10;2621;;2025;Q;5501360018;1;RPA08CPG;1619144;;24/07/2025;24.316,400;PEÇ;24.316,400;PEÇ;24.316,40;BRL;24.316,40;BRL;FATURAMENTO DIRETO;24.316,40;0,000;0,000;2025;5002437458;1;24.316,40;504350;;0,000;2;17/07/2025;24/07/2025;S;C0;F;24.316,40;24.316,40
4500879163;10;2621;;2025;Q;5501360019;1;RPA08CPG;1619211;;24/07/2025;23.591,200;PEÇ;23.591,200;PEÇ;23.591,20;BRL;23.591,20;BRL;FATURAMENTO DIRETO;23.591,20;0,000;0,000;2025;5002437461;1;23.591,20;504350;;0,000;2;17/07/2025;24/07/2025;S;C0;F;23.591,20;23.591,20
4500879163;10;2621;;2025;Q;5501362229;1;RPA08CPG;1622422;;02/08/2025;23.747,400;PEÇ;23.747,400;PEÇ;23.747,40;BRL;23.747,40;BRL;FATURAMENTO DIRETO;23.747,40;0,000;0,000;2025;5002439831;1;23.747,40;504350;;0,000;2;31/07/2025;02/08/2025;S;C0;F;23.747,40;23.747,40
4500879163;10;2621;;2025;Q;5501362605;1;RPA08CPG;1619764;;04/08/2025;22.895,600;PEÇ;22.895,600;PEÇ;22.895,60;BRL;22.895,60;BRL;FATURAMENTO DIRETO;22.895,60;0,000;0,000;2025;5002440091;1;22.895,60;504350;;0,000;2;19/07/2025;04/08/2025;S;C0;F;22.895,60;22.895,60
4500879163;10;2621;;2025;Q;5501362681;1;RPA08CPG;1620355;;04/08/2025;23.073,200;PEÇ;23.073,200;PEÇ;23.073,20;BRL;23.073,20;BRL;FATURAMENTO DIRETO;23.073,20;0,000;0,000;2025;5002440093;1;23.073,20;504350;;0,000;2;22/07/2025;04/08/2025;S;C0;F;23.073,20;23.073,20
